1977	27	キャンディーズ	やさしい悪魔	0.58
1978	01	ピンク・レディー	UFO	0.45
1978	02	ピンク・レディー	サウスポー	0.68
1978	03	ピンク・レディー	モンスター	-0.42
1978	04	堀内孝雄	君のひとみは10000ボルト	0.81
1978	05	キャンディーズ	微笑がえし	-0.42
1978	06	ピンク・レディー	透明人間	-0.45
1978	08	サーカス	Mr.サマータイム	-0.55
1978	09	矢沢永吉	時間よ止まれ	-0.32
1978	10	中島みゆき	わかれうた	-0.73
1978	11	渡辺真知子	迷い道	-0.27
1978	12	黒沢年男	時には娼婦のように	-0.2
1978	13	沢田研二	サムライ	-0.42
1978	16	アリス	冬の稲妻	-0.73
1978	18	アリス	ジョニーの子守唄	0.25
1978	19	庄野真代	飛んでイスタンブール	-0.32
1978	20	渡辺真知子	かもめが翔んだ日	-0.55
1978	21	増位山太志郎	そんな女のひとりごと	-0.65
1978	22	沢田研二	ダーリング	0.68
1978	23	サザンオールスターズ	勝手にシンドバッド	0.18
1978	25	世良公則＆ツイスト	あんたのバラード	-0.25
1978	26	松山千春	季節の中で	0.82
1978	27	紙ふうせん	冬が来る前に	-0.56
1978	29	アリス	涙の誓い	-0.68
1978	30	キャンディーズ	わな	-0.35
1979	01	渥美二郎	夢追い酒	-0.78
1979	02	ジュディ・オング	魅せられて	-0.34
1979	03	小林幸子	おもいで酒	-0.73
1979	04	さだまさし	関白宣言	-0.62
1979	05	千昌夫	北国の春	-0.13
1979	06	ゴダイゴ	ガンダーラ	0.62
1979	07	西城秀樹	YOUNG MAN	0.9
1979	08	アリス	チャンピオン	-0.45
1979	09	牧村三枝子	みちづれ	-0.2
1979	10	ピンク・レディー	カメレオン・アーミー	-0.46
1979	11	サザンオールスターズ	いとしのエリー	0.35
1979	12	水谷豊	カリフォルニア・コネクション	0.78
1979	14	ゴダイゴ	銀河鉄道999	0.84
1979	16	金田たつえ	花街の母	-0.62
1979	17	ゴダイゴ	モンキー・マジック	0.75
1979	18	桑名正博	セクシャルバイオレットNo.1	0.64
1979	19	ゴダイゴ	ビューティフル・ネーム	0.94
1979	20	山口百恵	いい日旅立ち	0.62
1979	21	サーカス	アメリカン・フィーリング	0.86
1979	22	さとう宗幸	青葉城恋唄	-0.68
1979	23	円広志	夢想花	-0.68
1979	24	松山千春	季節の中で	0.62
1979	25	ツイスト	燃えろいい女	0.78
1979	26	沢田研二	カサブランカ・ダンディ	-0.32
1979	27	村木賢吉	おやじの海	0.15
1979	28	松山千春	窓	-0.27
